"source","target"
"AC004943.1","TRBJ2-2"
"AC004943.1","TRBJ2-6"
"AC004943.1","Y"
"AC004943.1","Z98750.1"
"AC004943.1","snoMe28S-Am2634"
"AC005071.1","AC108456.1"
"AC005071.1","RNA5SP268"
"AC005071.3","AC078794.1"
"AC005071.3","AC090181.1"
"AC005071.3","AL049539.1"
"AC005071.3","AL139821.1"
"AC005071.3","AL356137.1"
"AC005071.3","AP003550.1"
"AC005071.3","IGLJ7"
"AC005071.3","MIR421"
"AC005071.3","MIR4326"
"AC005071.3","MIR5581"
"AC005071.3","RNU6-1223P"
"AC005071.3","RNY1P16"
"AC005071.3","SNORA71C"
"AC005071.3","SNORD104"
"AC005071.4","AC007567.1"
"AC005071.4","AL118509.1"
"AC005071.4","AL160269.1"
"AC005071.4","RNU6-1016P"
"AC005071.4","RNU6-890P"
"AC005071.4","Z93930.1"
"AC005104.3","LA16c-358B7.3"
"AC005104.3","S100PBP"
"AC005104.3","VPS13C"
"AC005154.6","ANKRD10"
"AC005154.6","ARGLU1"
"AC005154.6","COL27A1"
"AC005154.6","CSPG4P12"
"AC005154.6","DDX17"
"AC005154.6","DMXL2"
"AC005154.6","FAM111A"
"AC005154.6","GABBR1"
"AC005154.6","GIGYF1"
"AC005154.6","HNRNPU-AS1"
"AC005154.6","LA16c-358B7.3"
"AC005154.6","LINC01001"
"AC005154.6","LINC01002"
"AC005154.6","MAPK8IP3"
"AC005154.6","MC1R"
"AC005154.6","MDM4"
"AC005154.6","NISCH"
"AC005154.6","NKTR"
"AC005154.6","OGT"
"AC005154.6","PIAS3"
"AC005154.6","PIGL"
"AC005154.6","PLCG1"
"AC005154.6","RP11-273B20.1"
"AC005154.6","RP11-449J21.3"
"AC005154.6","RP3-368A4.5"
"AC005154.6","RP3-368A4.6"
"AC005154.6","SIN3B"
"AC005154.6","STARD9"
"AC005154.6","STX16"
"AC005154.6","TBC1D3B"
"AC005154.6","TIA1"
"AC005154.6","ZDHHC8"
"AC005154.6","ZNF333"
"AC005154.6","ZNF83"
"AC005253.2","AC005519.4"
"AC005253.2","AC007191.4"
"AC005253.2","AC083843.1"
"AC005253.2","AC093818.1"
"AC005253.2","AC159540.1"
"AC005253.2","ACIN1"
"AC005253.2","ADGRF5"
"AC005253.2","AGAP5"
"AC005253.2","ANKRD10-IT1"
"AC005253.2","ANKRD10"
"AC005253.2","ARGLU1"
"AC005253.2","ARHGEF2"
"AC005253.2","BMS1P1"
"AC005253.2","BMS1P4"
"AC005253.2","BTAF1"
"AC005253.2","BTN2A3P"
"AC005253.2","CAPN10-AS1"
"AC005253.2","CCNL1"
"AC005253.2","CCNL2"
"AC005253.2","CFAP54"
"AC005253.2","CH17-264L24.1"
"AC005253.2","CH17-472G23.4"
"AC005253.2","CLCN6"
"AC005253.2","CLK2"
"AC005253.2","CLK4"
"AC005253.2","CLUHP3"
"AC005253.2","CMTR1"
"AC005253.2","CREBZF"
"AC005253.2","CSPG4P12"
"AC005253.2","CTB-89H12.4"
"AC005253.2","CTBP1-AS"
"AC005253.2","CTC-425O23.5"
"AC005253.2","CTD-2537I9.12"
"AC005253.2","CWC25"
"AC005253.2","DCAF8"
"AC005253.2","DDX17"
"AC005253.2","DENND3"
"AC005253.2","DIP2A"
"AC005253.2","DKFZP434I0714"
"AC005253.2","DMTF1"
"AC005253.2","DUSP8P5"
"AC005253.2","EDRF1"
"AC005253.2","EZH1"
"AC005253.2","FAM111A"
"AC005253.2","FMNL2"
"AC005253.2","FNBP4"
"AC005253.2","GABBR1"
"AC005253.2","GABRE"
"AC005253.2","GIGYF1"
"AC005253.2","GRIPAP1"
"AC005253.2","HERC2P2"
"AC005253.2","HERC2P3"
"AC005253.2","HERC2P9"
"AC005253.2","HNRNPH1"
"AC005253.2","HNRNPU-AS1"
"AC005253.2","KIAA0907"
"AC005253.2","L3MBTL1"
"AC005253.2","LA16c-358B7.3"
"AC005253.2","LINC01001"
"AC005253.2","LINC01002"
"AC005253.2","LINC01355"
"AC005253.2","MAN2A2"
"AC005253.2","MAPK8IP3"
"AC005253.2","MDM4"
"AC005253.2","MGEA5"
"AC005253.2","MKNK1"
"AC005253.2","MLLT11"
"AC005253.2","MON2"
"AC005253.2","MYSM1"
"AC005253.2","NAIP"
"AC005253.2","NBPF15"
"AC005253.2","NBPF8"
"AC005253.2","NFATC2IP"
"AC005253.2","NISCH"
"AC005253.2","NKTR"
"AC005253.2","NPIPB4"
"AC005253.2","NPTN-IT1"
"AC005253.2","OGT"
"AC005253.2","PAN2"
"AC005253.2","PBX2"
"AC005253.2","PDXDC2P"
"AC005253.2","PIAS3"
"AC005253.2","PIGL"
"AC005253.2","PLEKHH2"
"AC005253.2","PLEKHM1P"
"AC005253.2","PPWD1"
"AC005253.2","PRPF38B"
"AC005253.2","PRPF39"
"AC005253.2","PSMA3-AS1"
"AC005253.2","RAB11FIP1P1"
"AC005253.2","RABL2A"
"AC005253.2","RABL2B"
"AC005253.2","RBM33"
"AC005253.2","RBM39"
"AC005253.2","RBM5"
"AC005253.2","RNF213"
"AC005253.2","RNPC3"
"AC005253.2","RP11-164J13.1"
"AC005253.2","RP11-20I23.2"
"AC005253.2","RP11-23N2.4"
"AC005253.2","RP11-242D8.1"
"AC005253.2","RP11-274B21.2"
"AC005253.2","RP11-295D4.3"
"AC005253.2","RP11-295P9.3"
"AC005253.2","RP11-314D7.2"
"AC005253.2","RP11-423P10.2"
"AC005253.2","RP11-448G15.3"
"AC005253.2","RP11-449J21.3"
"AC005253.2","RP11-45M22.2"
"AC005253.2","RP11-488L18.4"
"AC005253.2","RP11-540B6.6"
"AC005253.2","RP11-632K20.7"
"AC005253.2","RP11-66N24.3"
"AC005253.2","RP11-894P9.1"
"AC005253.2","RP11-96D1.8"
"AC005253.2","RP13-516M14.8"
"AC005253.2","RP3-368A4.5"
"AC005253.2","RP3-368A4.6"
"AC005253.2","RP3-467D16.3"
"AC005253.2","RP4-669L17.10"
"AC005253.2","RP4-742C19.13"
"AC005253.2","RP5-1142A6.9"
"AC005253.2","RUFY3"
"AC005253.2","SEPT7P2"
"AC005253.2","SF3B1"
"AC005253.2","SGK494"
"AC005253.2","SH3BP5-AS1"
"AC005253.2","SHANK3"
"AC005253.2","SIN3B"
"AC005253.2","SLC25A37"
"AC005253.2","SLX1B-SULT1A4"
"AC005253.2","SP140L"
"AC005253.2","SRSF11"
"AC005253.2","STAG3L5P"
"AC005253.2","STARD8"
"AC005253.2","STARD9"
"AC005253.2","STAT2"
"AC005253.2","STX16"
"AC005253.2","TBC1D3B"
"AC005253.2","TBRG1"
"AC005253.2","TIA1"
"AC005253.2","TNFRSF10B"
"AC005253.2","TRAF5"
"AC005253.2","TRIM38"
"AC005253.2","TRIM52"
"AC005253.2","TRIM66"
"AC005253.2","UHRF2"
"AC005253.2","VPS13C"
"AC005253.2","WASH5P"
"AC005253.2","WSB1"
"AC005253.2","XAF1"
"AC005253.2","XXbac-BPGBPG55C20.2"
"AC005253.2","ZBTB40"
"AC005253.2","ZDHHC17"
"AC005253.2","ZDHHC8"
"AC005253.2","ZFC3H1"
"AC005253.2","ZMAT1"
"AC005253.2","ZMIZ2"
"AC005253.2","ZNF117"
"AC005253.2","ZNF224"
"AC005253.2","ZNF449"
"AC005253.2","ZNF783"
"AC005253.2","ZNF83"
"AC005253.2","ZNF841"
"AC005513.1","AC005943.6"
"AC005513.1","AC006925.1"
"AC005513.1","AC009009.1"
"AC005513.1","AC009060.1"
"AC005513.1","AC010884.2"
"AC005513.1","AC011073.1"
"AC005513.1","AC011453.1"
"AC005513.1","AC011498.1"
"AC005513.1","AC012353.1"
"AC005513.1","AC015883.1"
"AC005513.1","AC015923.2"
"AC005513.1","AC016821.1"
"AC005513.1","AC018688.1"
"AC005513.1","AC021613.1"
"AC005513.1","AC022395.1"
"AC005513.1","AC025594.1"
"AC005513.1","AC025674.1"
"AC005513.1","AC025918.1"
"AC005513.1","AC055873.1"
"AC005513.1","AC073127.1"
"AC005513.1","AC073973.1"
"AC005513.1","AC076972.1"
"AC005513.1","AC091042.1"
"AC005513.1","AC092925.1"
"AC005513.1","AC098848.1"
"AC005513.1","AC099539.1"
"AC005513.1","AC099805.1"
"AC005513.1","AC103563.5"
"AC005513.1","AC104986.1"
"AC005513.1","AC108004.1"
"AC005513.1","AC118282.2"
"AC005513.1","AC119751.2"
"AC005513.1","AC130462.1"
"AC005513.1","AC135584.1"
"AC005513.1","AC244205.1"
"AC005513.1","AC244250.3"
"AC005513.1","AC245028.1"
"AC005513.1","AC246787.1"
"AC005513.1","AC246787.3"
"AC005513.1","AC246787.4"
"AC005513.1","AC246787.5"
"AC005513.1","AL021394.1"
"AC005513.1","AL021398.2"
"AC005513.1","AL021918.2"
"AC005513.1","AL022326.1"
"AC005513.1","AL031768.1"
"AC005513.1","AL136137.1"
"AC005513.1","AL136231.1"
"AC005513.1","AL138898.1"
"AC005513.1","AL161626.1"
"AC005513.1","AL162151.3"
"AC005513.1","AL354720.1"
"AC005513.1","AL356137.1"
"AC005513.1","AL357515.1"
"AC005513.1","AL358354.1"
"AC005513.1","AL359753.1"
"AC005513.1","AL359955.1"
"AC005513.1","AL365181.1"
"AC005513.1","AL391380.1"
"AC005513.1","AL442127.1"
"AC005513.1","AL513327.1"
"AC005513.1","AL589947.1"
"AC005513.1","AL590431.1"
"AC005513.1","AL591708.1"
"AC005513.1","AL662800.1"
"AC005513.1","AL713999.1"
"AC005513.1","AL901608.1"
"AC005513.1","AL928742.1"
"AC005513.1","AP000887.1"
"AC005513.1","AP002022.1"
"AC005513.1","AP003550.1"
"AC005513.1","ARMC2-AS1"
"AC005513.1","BX088702.1"
"AC005513.1","CR392039.1"
"AC005513.1","CU463998.1"
"AC005513.1","CU463998.2"
"AC005513.1","Clostridiales-1"
"AC005513.1","DEFB4A"
"AC005513.1","FO203515.1"
"AC005513.1","FP236383.7"
"AC005513.1","FP236383.8"
"AC005513.1","FP325318.1"
"AC005513.1","FP671120.2"
"AC005513.1","IGHD2-15"
"AC005513.1","IGHD3-16"
"AC005513.1","IGHD3-22"
"AC005513.1","IGHD3-9"
"AC005513.1","IGHJ1"
"AC005513.1","IGHJ2P"
"AC005513.1","IGHJ2"
"AC005513.1","IGHJ3P"
"AC005513.1","IGHJ3"
"AC005513.1","IGHJ4"
"AC005513.1","IGHJ5"
"AC005513.1","IGHJ6"
"AC005513.1","IGHVII-31-1"
"AC005513.1","IGKJ1"
"AC005513.1","IGKJ2"
"AC005513.1","IGKJ3"
"AC005513.1","IGKJ4"
"AC005513.1","IGKJ5"
"AC005513.1","IGLJ1"
"AC005513.1","IGLJ6"
"AC005513.1","KLK6"
"AC005513.1","KLK8"
"AC005513.1","MIR1255B2"
"AC005513.1","MIR126"
"AC005513.1","MIR143"
"AC005513.1","MIR181B1"
"AC005513.1","MIR203A"
"AC005513.1","MIR23A"
"AC005513.1","MIR23B"
"AC005513.1","MIR24-2"
"AC005513.1","MIR25"
"AC005513.1","MIR27B"
"AC005513.1","MIR30C2"
"AC005513.1","MIR3138"
"AC005513.1","MIR3153"
"AC005513.1","MIR3164"
"AC005513.1","MIR3176"
"AC005513.1","MIR3197"
"AC005513.1","MIR324"
"AC005513.1","MIR3657"
"AC005513.1","MIR3682"
"AC005513.1","MIR3687-1"
"AC005513.1","MIR3687-2"
"AC005513.1","MIR374B"
"AC005513.1","MIR378G"
"AC005513.1","MIR378H"
"AC005513.1","MIR378J"
"AC005513.1","MIR4257"
"AC005513.1","MIR4436A"
"AC005513.1","MIR4477A"
"AC005513.1","MIR4477B"
"AC005513.1","MIR4489"
"AC005513.1","MIR4516"
"AC005513.1","MIR4537"
"AC005513.1","MIR4538"
"AC005513.1","MIR4539"
"AC005513.1","MIR4701"
"AC005513.1","MIR491"
"AC005513.1","MIR503"
"AC005513.1","MIR548AA2"
"AC005513.1","MIR548X2"
"AC005513.1","MIR616"
"AC005513.1","MIR641"
"AC005513.1","MIR642A"
"AC005513.1","MIR661"
"AC005513.1","MIR663B"
"AC005513.1","MIR6757"
"AC005513.1","MIR6832"
"AC005513.1","MIR7856"
"AC005513.1","MIR93"
"AC005513.1","MT-TK"
"AC005513.1","MT-TM"
"AC005513.1","RNA5SP108"
"AC005513.1","RNA5SP283"
"AC005513.1","RNA5SP298"
"AC005513.1","RNA5SP333"
"AC005513.1","RNA5SP334"
"AC005513.1","RNA5SP69"
"AC005513.1","RNA5SP82"
"AC005513.1","RNA5SP86"
"AC005513.1","RNU1-72P"
"AC005513.1","RNU5F-1"
"AC005513.1","RNU6-1053P"
"AC005513.1","RNU6-1095P"
"AC005513.1","RNU6-1161P"
"AC005513.1","RNU6-118P"
"AC005513.1","RNU6-1206P"
"AC005513.1","RNU6-130P"
"AC005513.1","RNU6-190P"
"AC005513.1","RNU6-199P"
"AC005513.1","RNU6-216P"
"AC005513.1","RNU6-277P"
"AC005513.1","RNU6-312P"
"AC005513.1","RNU6-341P"
"AC005513.1","RNU6-510P"
"AC005513.1","RNU6-548P"
"AC005513.1","RNU6-564P"
"AC005513.1","RNU6-583P"
"AC005513.1","RNU6-638P"
"AC005513.1","RNU6-646P"
"AC005513.1","RNY1P11"
"AC005513.1","RNY4P25"
"AC005513.1","RP11-248B24.5"
"AC005513.1","RP11-345J4.6"
"AC005513.1","RP11-434C1.2"
"AC005513.1","RP11-44K6.2"
"AC005513.1","RP11-625L16.3"
"AC005513.1","RP11-87N24.3"
"AC005513.1","RP11-927P21.4"
"AC005513.1","RPL39P3"
"AC005513.1","SAA2-SAA4"
"AC005513.1","SAA4"
"AC005513.1","SERPINB3"
"AC005513.1","SERPINB4"
"AC005513.1","SLCO1B3"
"AC005513.1","SNORA14"
"AC005513.1","SNORA26"
"AC005513.1","SNORA63"
"AC005513.1","SNORA71A"
"AC005513.1","SNORD100"
"AC005513.1","SNORD104"
"AC005513.1","SNORD117"
"AC005513.1","SNORD11"
"AC005513.1","SNORD127"
"AC005513.1","SNORD12B"
"AC005513.1","SNORD14A"
"AC005513.1","SNORD14E"
"AC005513.1","SNORD19"
"AC005513.1","SNORD38A"
"AC005513.1","SNORD56"
"AC005513.1","SNORD60"
"AC005513.1","SNORD67"
"AC005513.1","SNORD6"
"AC005513.1","SNORD78"
"AC005513.1","SNORD89"
"AC005513.1","SNORD99"
"AC005513.1","SPRR1A"
"AC005513.1","SPRR1B"
"AC005513.1","SPRR2A"
"AC005513.1","SPRR2D"
"AC005513.1","SPRR3"
"AC005513.1","TRBJ1-4"
"AC005513.1","TRBJ1-5"
"AC005513.1","TRBJ2-2"
"AC005513.1","TRBJ2-6"
"AC005513.1","Y"
"AC005513.1","Z98750.1"
"AC005513.1","snoMe28S-Am2634"
"AC005517.3","HNRNPU-AS1"
"AC005519.4","AC006128.2"
"AC005519.4","AC083843.1"
"AC005519.4","AC093818.1"
"AC005519.4","AC116366.6"
"AC005519.4","AC159540.1"
"AC005519.4","ACAD11"
"AC005519.4","ACIN1"
"AC005519.4","AGAP5"
"AC005519.4","AHSA2"
"AC005519.4","ANKRD10-IT1"
"AC005519.4","ANKRD10"
"AC005519.4","AP4B1-AS1"
"AC005519.4","ARGLU1"
"AC005519.4","BMS1P1"
"AC005519.4","BTAF1"
"AC005519.4","BTN2A3P"
"AC005519.4","C1S"
"AC005519.4","CCDC14"
"AC005519.4","CCNL1"
"AC005519.4","CCNL2"
"AC005519.4","CH17-264L24.1"
"AC005519.4","CLCN6"
"AC005519.4","CLK2"
"AC005519.4","CLK4"
"AC005519.4","CLUHP3"
"AC005519.4","COL27A1"
"AC005519.4","COL5A2"
"AC005519.4","CREBZF"
"AC005519.4","CSPG4P12"
"AC005519.4","CTB-89H12.4"
"AC005519.4","CTBP1-AS"
"AC005519.4","CTC-425O23.5"
"AC005519.4","CTD-2537I9.12"
"AC005519.4","CTD-3092A11.2"
"AC005519.4","DCAF8"
"AC005519.4","DDX17"
"AC005519.4","DMTF1"
"AC005519.4","EZH1"
"AC005519.4","FAM111A"
"AC005519.4","FCHSD1"
"AC005519.4","FNBP4"
"AC005519.4","GABBR1"
"AC005519.4","GABRE"
"AC005519.4","GIGYF1"
"AC005519.4","GOLGA6L9"
"AC005519.4","GOLGA8A"
"AC005519.4","GOLGA8B"
"AC005519.4","GRIPAP1"
"AC005519.4","GS1-124K5.11"
"AC005519.4","GTF2IP20"
"AC005519.4","HERC2P2"
"AC005519.4","HERC2P3"
"AC005519.4","HERC2P9"
"AC005519.4","HNRNPH1"
"AC005519.4","HNRNPU-AS1"
"AC005519.4","HOXB4"
"AC005519.4","KCTD7"
"AC005519.4","KIAA0907"
"AC005519.4","LA16c-358B7.3"
"AC005519.4","LA16c-390E6.4"
"AC005519.4","LINC00342"
"AC005519.4","LINC01001"
"AC005519.4","LINC01002"
"AC005519.4","LINC01355"
"AC005519.4","LZTR1"
"AC005519.4","MACF1"
"AC005519.4","MAN2A2"
"AC005519.4","MAPK8IP3"
"AC005519.4","MDM4"
"AC005519.4","MLLT11"
"AC005519.4","MSS51"
"AC005519.4","NAIP"
"AC005519.4","NBPF15"
"AC005519.4","NBPF8"
"AC005519.4","NISCH"
"AC005519.4","NKTR"
"AC005519.4","NPHP3"
"AC005519.4","NRBP2"
"AC005519.4","OGT"
"AC005519.4","PAN2"
"AC005519.4","PBX2"
"AC005519.4","PDXDC2P"
"AC005519.4","PHC1"
"AC005519.4","PKD1"
"AC005519.4","PLCG1"
"AC005519.4","PLEKHH2"
"AC005519.4","PLEKHM1P"
"AC005519.4","PLXNA3"
"AC005519.4","PRRT2"
"AC005519.4","PSMA3-AS1"
"AC005519.4","RABL2A"
"AC005519.4","RAD51-AS1"
"AC005519.4","RBM26"
"AC005519.4","RBM39"
"AC005519.4","RBM5"
"AC005519.4","RNF213"
"AC005519.4","RP11-159D12.2"
"AC005519.4","RP11-206L10.2"
"AC005519.4","RP11-20I23.2"
"AC005519.4","RP11-242D8.1"
"AC005519.4","RP11-295D4.3"
"AC005519.4","RP11-2B6.2"
"AC005519.4","RP11-314D7.2"
"AC005519.4","RP11-325K4.2"
"AC005519.4","RP11-347I19.7"
"AC005519.4","RP11-415J8.3"
"AC005519.4","RP11-449J21.3"
"AC005519.4","RP11-488L18.4"
"AC005519.4","RP11-540B6.6"
"AC005519.4","RP11-66N24.3"
"AC005519.4","RP11-894P9.1"
"AC005519.4","RP11-96D1.8"
"AC005519.4","RP13-516M14.8"
"AC005519.4","RP3-368A4.5"
"AC005519.4","RP3-368A4.6"
"AC005519.4","RP4-669L17.10"
"AC005519.4","RP4-742C19.13"
"AC005519.4","RP5-1074L1.4"
"AC005519.4","RP5-1142A6.9"
"AC005519.4","RUFY3"
"AC005519.4","SCARF1"
"AC005519.4","SGK494"
"AC005519.4","SHANK3"
"AC005519.4","SIN3B"
"AC005519.4","SLC25A37"
"AC005519.4","SLX1B-SULT1A4"
"AC005519.4","SRSF11"
"AC005519.4","STAG3L5P"
"AC005519.4","STARD8"
"AC005519.4","STARD9"
"AC005519.4","STAT2"
"AC005519.4","STX16"
"AC005519.4","TAF1C"
"AC005519.4","TBC1D3B"
"AC005519.4","TBRG1"
"AC005519.4","TIA1"
"AC005519.4","TIAF1"
"AC005519.4","TJAP1"
"AC005519.4","TRAF5"
"AC005519.4","TRIM52"
"AC005519.4","TRIM66"
"AC005519.4","UHRF2"
"AC005519.4","VPS13C"
"AC005519.4","WDR27"
"AC005519.4","WSB1"
"AC005519.4","XAF1"
"AC005519.4","XXbac-BPGBPG55C20.2"
"AC005519.4","ZBTB40"
"AC005519.4","ZFC3H1"
"AC005519.4","ZMAT1"
"AC005519.4","ZMIZ2"
"AC005519.4","ZNF316"
"AC005519.4","ZNF333"
"AC005519.4","ZNF354B"
"AC005519.4","ZNF37BP"
"AC005519.4","ZNF449"
"AC005519.4","ZNF767P"
"AC005519.4","ZNF83"
"AC005562.2","AC011509.1"
"AC005562.2","AC018688.1"
"AC005562.2","AL133228.1"
"AC005562.2","AL139821.1"
"AC005562.2","AL354928.1"
"AC005562.2","AL590822.1"
"AC005562.2","AL713999.1"
"AC005562.2","AP000936.2"
"AC005562.2","IGLJ7"
"AC005562.2","MIR24-2"
"AC005562.2","MIR3942"
"AC005562.2","MIR421"
"AC005562.2","MIR6087"
"AC005562.2","MIR663B"
"AC005562.2","MIR6821"
"AC005562.2","MIR93"
"AC005562.2","RNA5SP108"
"AC005562.2","RNA5SP498"
"AC005562.2","RNU2-16P"
"AC005562.2","RNU6-1285P"
"AC005562.2","RNU6-216P"
"AC005562.2","RNU6-96P"
"AC005562.2","SNORD14E"
"AC005562.2","SNORD51"
"AC005631.1","AC099796.1"
"AC005668.1","AC012003.1"
"AC005668.1","AC025918.1"
"AC005668.1","AC091042.1"
"AC005668.1","AC103563.5"
"AC005668.1","AC104986.1"
"AC005668.1","AC108004.1"
"AC005668.1","AC190387.2"
"AC005668.1","AC244250.3"
"AC005668.1","AC245028.1"
"AC005668.1","AC246787.1"
"AC005668.1","AC246787.3"
"AC005668.1","AC246787.4"
"AC005668.1","AC246787.5"
"AC005668.1","AL021394.1"
"AC005668.1","AL031768.1"
"AC005668.1","AL353602.1"
"AC005668.1","AL359753.1"
"AC005668.1","AL359955.1"
"AC005668.1","AL590431.1"
"AC005668.1","AL713999.1"
"AC005668.1","AL901608.1"
"AC005668.1","AL928742.1"
"AC005668.1","AL954742.1"
"AC005668.1","AP001107.1"
"AC005668.1","FO203515.1"
"AC005668.1","FP325318.1"
"AC005668.1","IGHJ5"
"AC005668.1","IGKJ3"
"AC005668.1","KLK6"
"AC005668.1","MIR1255B2"
"AC005668.1","MIR143"
"AC005668.1","MIR27B"
"AC005668.1","MIR3176"
"AC005668.1","MIR324"
"AC005668.1","MIR3682"
"AC005668.1","MIR378J"
"AC005668.1","MIR4257"
"AC005668.1","MIR4477A"
"AC005668.1","MIR4477B"
"AC005668.1","MIR4537"
"AC005668.1","MIR4538"
"AC005668.1","MIR4539"
"AC005668.1","MIR4701"
"AC005668.1","MIR641"
"AC005668.1","MIR93"
"AC005668.1","MT-TK"
"AC005668.1","MT-TM"
"AC005668.1","RNA5SP283"
"AC005668.1","RNA5SP39"
"AC005668.1","RNU6-1053P"
"AC005668.1","RNU6-216P"
"AC005668.1","RNU6-312P"
"AC005668.1","RNU6-423P"
"AC005668.1","RP11-44K6.2"
"AC005668.1","SNORA75"
"AC005668.1","SNORD12B"
"AC005668.1","SNORD14A"
"AC005668.1","SNORD14E"
"AC005668.1","SNORD19"
"AC005668.1","SNORD62A"
"AC005668.1","SNORD62B"
"AC005668.1","SNORD78"
"AC005668.1","SNORD99"
"AC005668.1","SPRR2D"
"AC005668.1","TRBJ1-3"
"AC005668.1","TRBJ1-4"
"AC005668.1","TRBJ1-5"
"AC005668.1","TRBJ2-1"
"AC005668.1","TRBJ2-4"
"AC005668.1","TRBJ2-6"
"AC005943.6","AC006925.1"
"AC005943.6","AC009009.1"
"AC005943.6","AC010884.2"
"AC005943.6","AC011073.1"
"AC005943.6","AC015883.1"
"AC005943.6","AC015923.2"
"AC005943.6","AC018688.1"
"AC005943.6","AC021613.1"
"AC005943.6","AC022395.1"
"AC005943.6","AC025594.1"
"AC005943.6","AC025674.1"
"AC005943.6","AC025918.1"
"AC005943.6","AC073127.1"
"AC005943.6","AC091042.1"
"AC005943.6","AC092925.1"
"AC005943.6","AC099539.1"
"AC005943.6","AC099805.1"
"AC005943.6","AC103563.5"
"AC005943.6","AC104986.1"
"AC005943.6","AC108004.1"
"AC005943.6","AC118282.2"
"AC005943.6","AC119751.2"
"AC005943.6","AC244205.1"
"AC005943.6","AC244250.3"
"AC005943.6","AC245028.1"
"AC005943.6","AC246787.1"
"AC005943.6","AC246787.3"
"AC005943.6","AC246787.4"
"AC005943.6","AC246787.5"
"AC005943.6","AL021394.1"
"AC005943.6","AL022326.1"
"AC005943.6","AL031768.1"
"AC005943.6","AL136137.1"
"AC005943.6","AL136231.1"
"AC005943.6","AL138898.1"
"AC005943.6","AL161626.1"
"AC005943.6","AL162151.3"
"AC005943.6","AL358354.1"
"AC005943.6","AL359753.1"
"AC005943.6","AL359955.1"
"AC005943.6","AL391380.1"
"AC005943.6","AL442127.1"
"AC005943.6","AL589947.1"
"AC005943.6","AL590431.1"
"AC005943.6","AL591708.1"
"AC005943.6","AL713999.1"
"AC005943.6","AL901608.1"
"AC005943.6","AL928742.1"
"AC005943.6","AP000887.1"
"AC005943.6","AP002022.1"
"AC005943.6","ARMC2-AS1"
"AC005943.6","BX088702.1"
"AC005943.6","CR392039.1"
"AC005943.6","CU463998.1"
"AC005943.6","CU463998.2"
"AC005943.6","DEFB4A"
"AC005943.6","FO203515.1"
"AC005943.6","FP236383.7"
"AC005943.6","FP236383.8"
"AC005943.6","FP325318.1"
"AC005943.6","FP671120.2"
"AC005943.6","IGHD2-15"
"AC005943.6","IGHD3-16"
"AC005943.6","IGHJ1"
"AC005943.6","IGHJ2P"
"AC005943.6","IGHJ2"
"AC005943.6","IGHJ3P"
"AC005943.6","IGHJ3"
"AC005943.6","IGHJ4"
"AC005943.6","IGHJ5"
"AC005943.6","IGHJ6"
"AC005943.6","IGKJ1"
"AC005943.6","IGKJ3"
"AC005943.6","IGKJ4"
"AC005943.6","IGKJ5"
"AC005943.6","IGLJ1"
"AC005943.6","IGLJ6"
"AC005943.6","KLK6"
"AC005943.6","KLK8"
"AC005943.6","MIR1255B2"
"AC005943.6","MIR126"
"AC005943.6","MIR143"
"AC005943.6","MIR181B1"
"AC005943.6","MIR203A"
"AC005943.6","MIR23A"
"AC005943.6","MIR23B"
"AC005943.6","MIR24-2"
"AC005943.6","MIR25"
"AC005943.6","MIR27B"
"AC005943.6","MIR30C2"
"AC005943.6","MIR3164"
"AC005943.6","MIR3176"
"AC005943.6","MIR3197"
"AC005943.6","MIR324"
"AC005943.6","MIR3657"
"AC005943.6","MIR3682"
"AC005943.6","MIR3687-1"
"AC005943.6","MIR3687-2"
"AC005943.6","MIR374B"
"AC005943.6","MIR378G"
"AC005943.6","MIR378J"
"AC005943.6","MIR4257"
"AC005943.6","MIR4436A"
"AC005943.6","MIR4477A"
"AC005943.6","MIR4477B"
"AC005943.6","MIR4537"
"AC005943.6","MIR4538"
"AC005943.6","MIR4539"
"AC005943.6","MIR4701"
"AC005943.6","MIR491"
"AC005943.6","MIR503"
"AC005943.6","MIR616"
"AC005943.6","MIR641"
"AC005943.6","MIR642A"
"AC005943.6","MIR661"
"AC005943.6","MIR663B"
"AC005943.6","MIR6757"
"AC005943.6","MIR93"
"AC005943.6","MT-TK"
"AC005943.6","MT-TM"
"AC005943.6","PPBP"
"AC005943.6","RNA5SP108"
"AC005943.6","RNA5SP283"
"AC005943.6","RNA5SP298"
"AC005943.6","RNA5SP333"
"AC005943.6","RNA5SP334"
"AC005943.6","RNA5SP69"
"AC005943.6","RNU1-72P"
"AC005943.6","RNU6-1053P"
"AC005943.6","RNU6-1095P"
"AC005943.6","RNU6-1161P"
"AC005943.6","RNU6-118P"
"AC005943.6","RNU6-1206P"
"AC005943.6","RNU6-130P"
"AC005943.6","RNU6-199P"
"AC005943.6","RNU6-216P"
"AC005943.6","RNU6-277P"
"AC005943.6","RNU6-312P"
"AC005943.6","RNU6-341P"
"AC005943.6","RNU6-510P"
"AC005943.6","RNU6-548P"
"AC005943.6","RNU6-564P"
"AC005943.6","RNU6-638P"
"AC005943.6","RNY1P11"
"AC005943.6","RNY4P25"
"AC005943.6","RP11-345J4.6"
"AC005943.6","RP11-434C1.2"
"AC005943.6","RP11-44K6.2"
"AC005943.6","RP11-625L16.3"
"AC005943.6","RP11-87N24.3"
"AC005943.6","RPL39P3"
"AC005943.6","S100A7"
"AC005943.6","SAA2-SAA4"
"AC005943.6","SAA4"
"AC005943.6","SERPINB3"
