"source","target"
"SENP6","TRPM7"
"SENP6","TTC37"
"SENP6","TUG1"
"SENP6","USP33"
"SENP6","USP42"
"SENP6","VCPIP1"
"SENP6","VPS36"
"SENP6","WDR48"
"SENP6","YTHDC1"
"SENP6","ZBTB1"
"SENP6","ZBTB26"
"SENP6","ZNF24"
"SENP6","ZNF518A"
"SENP6","ZSWIM6"
"SENP7","SLC12A6"
"SENP7","SLC39A10"
"SENP7","SMG1"
"SENP7","SRSF11"
"SENP7","TIA1"
"SENP7","TMX3"
"SENP7","TRIM52"
"SENP7","TTN-AS1"
"SENP7","UHRF2"
"SENP7","VPS13B"
"SENP7","ZBTB37"
"SENP7","ZDBF2"
"SENP7","ZDHHC17"
"SENP7","ZMAT1"
"SENP7","ZNF354B"
"SENP7","ZNF449"
"SENP7","ZNF451"
"9/15/2018","SETD3"
"9/15/2018","SNX6"
"9/15/2018","SRP9"
"9/15/2018","SYPL1"
"9/15/2018","TIPRL"
"9/15/2018","TM9SF2"
"9/15/2018","TOMM70A"
"9/15/2018","VTA1"
"SEPHS2","SH3BGRL2"
"SEPHS2","SLC25A23"
"SEPHS2","SOWAHA"
"SEPHS2","SULT1B1"
"SEPHS2","TMEM236"
"SEPHS2","TMEM45B"
"SEPHS2","TSPAN7"
"SEPHS2","VAV3"
"SEPHS2","WASL"
"9/10/2018","UFL1"
"9/11/2018","TM9SF3"
"9/1/2018","SUSD3"
"9/1/2018","TBC1D10C"
"9/1/2018","TRAF3IP3"
"9/1/2018","TRBC1"
"9/1/2018","WAS"
"9/1/2018","ZAP70"
"9/2/2018","SPTY2D1"
"9/2/2018","SUCO"
"9/2/2018","SUZ12"
"9/2/2018","TMTC3"
"9/2/2018","USO1"
"9/2/2018","WDR26"
"9/2/2018","XPO7"
"9/2/2018","ZC3H7B"
"9/6/2018","SH2D3C"
"9/6/2018","SIGLEC10"
"9/6/2018","SLAMF6"
"9/6/2018","SNX20"
"9/6/2018","VAV1"
"9/6/2018","WAS"
"9/6/2018","WIPF1"
"SEPT7P2","SH3BP5-AS1"
"SEPT7P2","SIN3B"
"SEPT7P2","STX16"
"SEPT7P2","TBRG1"
"SEPT7P2","TIA1"
"SEPT7P2","TRIM52"
"SEPT7P2","UHRF2"
"SEPT7P2","ZMIZ2"
"SEPT7P2","ZNF333"
"SEPT7P2","ZNF354B"
"SEPT7P2","ZNF37BP"
"SEPT7P2","ZNF767P"
"9/7/2018","SLC30A6"
"9/7/2018","SMC3"
"9/7/2018","SUZ12"
"9/7/2018","TCEA1"
"9/7/2018","TNPO3"
"9/7/2018","UBE2G1"
"9/7/2018","USP1"
"9/7/2018","USP6NL"
"9/7/2018","VAMP7"
"9/7/2018","WDR82"
"9/7/2018","YME1L1"
"9/7/2018","YWHAG"
"9/7/2018","YY1"
"SERBP1","SET"
"SERBP1","TFAM"
"SERBP1","TOMM70A"
"SERBP1","TSN"
"SERF2","SF3B5"
"SERF2","SMIM22"
"SERF2","SNRPD2"
"SERF2","TALDO1"
"SERF2","TCEB2"
"SERF2","TMEM160"
"SERF2","TMSB10"
"SERF2","UBA52"
"SERF2","UQCC3"
"SERF2","UQCR11"
"SERF2","ZNHIT1"
"SERINC1","SERINC3"
"SERINC1","SH3D19"
"SERINC1","SP3"
"SERINC1","SPAST"
"SERINC1","SPIN1"
"SERINC1","TMEM184C"
"SERINC1","UBE2G1"
"SERINC1","UTP14C"
"SERINC1","WBP1L"
"SERINC1","ZFP91"
"SERINC1","ZNF664"
"SERINC3","SMAD2"
"SERINC3","SP3"
"SERINC3","SPAST"
"SERINC3","SPIN1"
"SERINC3","SPPL3"
"SERINC3","STK35"
"SERINC3","SUDS3"
"SERINC3","SUV420H1"
"SERINC3","TAB2"
"SERINC3","TADA2B"
"SERINC3","TMEM184C"
"SERINC3","TMEM245"
"SERINC3","TSPAN14"
"SERINC3","UBE2G1"
"SERINC3","USP22"
"SERINC3","UTP14C"
"SERINC3","WDTC1"
"SERINC3","ZFP91"
"SERINC3","ZNF664"
"SERINC5","SGPP2"
"SERINC5","SH3BGRL2"
"SERINC5","SLC22A23"
"SERINC5","SLC39A14"
"SERINC5","SLC44A1"
"SERINC5","SLC4A4"
"SERINC5","SLC9A2"
"SERINC5","SMIM14"
"SERINC5","SNX30"
"SERINC5","SULT1B1"
"SERINC5","TFCP2L1"
"SERINC5","THRB"
"SERINC5","TMEM192"
"SERINC5","TSHZ1"
"SERINC5","UBL3"
"SERINC5","UGT2A3"
"SERINC5","VAV3"
"SERINC5","VSIG10"
"SERINC5","WASL"
"SERINC5","XK"
"SERINC5","ZFYVE9"
"SERPINA3","SERPINB3"
"SERPINA3","SERPINB4"
"SERPINA3","SERPINB7"
"SERPINA3","SLC6A14"
"SERPINA3","SLC7A5"
"SERPINA3","SLCO1B3"
"SERPINA3","SNORA14"
"SERPINA3","SPRR1A"
"SERPINA3","SPRR1B"
"SERPINA3","SPRR2A"
"SERPINA3","SPRR2D"
"SERPINA3","SPRR3"
"SERPINA3","TCN1"
"SERPINA3","TNFRSF10C"
"SERPINA3","TNFRSF6B"
"SERPINA3","TNIP3"
"SERPINA3","TRBJ1-5"
"SERPINA3","TREM1"
"SERPINA3","VNN2"
"SERPINA3","VSIG1"
"SERPINA3","WISP1"
"SERPINA3","WNT2"
"SERPINA3","ZBP1"
"SERPINB3","SERPINB4"
"SERPINB3","SERPINB7"
"SERPINB3","SFRP2"
"SERPINB3","SLC11A1"
"SERPINB3","SLC26A4"
"SERPINB3","SLC6A14"
"SERPINB3","SLC6A20"
"SERPINB3","SLC7A5"
"SERPINB3","SLCO1B3"
"SERPINB3","SNORA14"
"SERPINB3","SNORA26"
"SERPINB3","SNORA63"
"SERPINB3","SNORD11"
"SERPINB3","SNORD127"
"SERPINB3","SNORD12B"
"SERPINB3","SNORD14A"
"SERPINB3","SNORD14E"
"SERPINB3","SNORD19"
"SERPINB3","SNORD36C"
"SERPINB3","SNORD60"
"SERPINB3","SNORD6"
"SERPINB3","SNORD78"
"SERPINB3","SNORD83A"
"SERPINB3","SNORD99"
"SERPINB3","SPRR1A"
"SERPINB3","SPRR1B"
"SERPINB3","SPRR2A"
"SERPINB3","SPRR2D"
"SERPINB3","SPRR3"
"SERPINB3","STOM"
"SERPINB3","STRIP2"
"SERPINB3","TCN1"
"SERPINB3","TGM2"
"SERPINB3","TNFRSF10C"
"SERPINB3","TNFRSF6B"
"SERPINB3","TNIP3"
"SERPINB3","TRAJ2"
"SERPINB3","TRBJ1-4"
"SERPINB3","TRBJ1-5"
"SERPINB3","TRBJ2-2"
"SERPINB3","TRBJ2-6"
"SERPINB3","TREM1"
"SERPINB3","VSIG1"
"SERPINB3","WISP1"
"SERPINB3","WNT2"
"SERPINB3","Y"
"SERPINB3","Z98750.1"
"SERPINB3","ZBP1"
"SERPINB3","snoMe28S-Am2634"
"SERPINB4","SERPINB7"
"SERPINB4","SFRP2"
"SERPINB4","SLC11A1"
"SERPINB4","SLC26A4"
"SERPINB4","SLC6A14"
"SERPINB4","SLC6A20"
"SERPINB4","SLC7A5"
"SERPINB4","SLCO1B3"
"SERPINB4","SNORA14"
"SERPINB4","SNORA26"
"SERPINB4","SNORA63"
"SERPINB4","SNORD11"
"SERPINB4","SNORD127"
"SERPINB4","SNORD12B"
"SERPINB4","SNORD14A"
"SERPINB4","SNORD14E"
"SERPINB4","SNORD19"
"SERPINB4","SNORD36C"
"SERPINB4","SNORD60"
"SERPINB4","SNORD6"
"SERPINB4","SNORD78"
"SERPINB4","SNORD83A"
"SERPINB4","SNORD99"
"SERPINB4","SPRR1A"
"SERPINB4","SPRR1B"
"SERPINB4","SPRR2A"
"SERPINB4","SPRR2D"
"SERPINB4","SPRR3"
"SERPINB4","STOM"
"SERPINB4","STRIP2"
"SERPINB4","TCN1"
"SERPINB4","TGM2"
"SERPINB4","TNFRSF10C"
"SERPINB4","TNFRSF6B"
"SERPINB4","TNIP3"
"SERPINB4","TRAJ2"
"SERPINB4","TRBJ1-4"
"SERPINB4","TRBJ1-5"
"SERPINB4","TRBJ2-2"
"SERPINB4","TRBJ2-6"
"SERPINB4","TREM1"
"SERPINB4","VSIG1"
"SERPINB4","WISP1"
"SERPINB4","WNT2"
"SERPINB4","Y"
"SERPINB4","Z98750.1"
"SERPINB4","ZBP1"
"SERPINB4","snoMe28S-Am2634"
"SERPINB7","SFRP2"
"SERPINB7","SLC11A1"
"SERPINB7","SLC26A4"
"SERPINB7","SLC6A14"
"SERPINB7","SLC6A20"
"SERPINB7","SLC7A5"
"SERPINB7","SLCO1B3"
"SERPINB7","SNORA14"
"SERPINB7","SNORA26"
"SERPINB7","SNORA63"
"SERPINB7","SNORD11"
"SERPINB7","SNORD127"
"SERPINB7","SNORD12B"
"SERPINB7","SNORD14A"
"SERPINB7","SNORD14E"
"SERPINB7","SNORD19"
"SERPINB7","SNORD60"
"SERPINB7","SNORD6"
"SERPINB7","SNORD78"
"SERPINB7","SNORD83A"
"SERPINB7","SNORD99"
"SERPINB7","SPRR1A"
"SERPINB7","SPRR1B"
"SERPINB7","SPRR2A"
"SERPINB7","SPRR2D"
"SERPINB7","SPRR3"
"SERPINB7","STOM"
"SERPINB7","STRIP2"
"SERPINB7","TCN1"
"SERPINB7","TGM2"
"SERPINB7","TNFRSF10C"
"SERPINB7","TNFRSF6B"
"SERPINB7","TNIP3"
"SERPINB7","TRAJ2"
"SERPINB7","TRBJ1-4"
"SERPINB7","TRBJ1-5"
"SERPINB7","TRBJ2-2"
"SERPINB7","TRBJ2-6"
"SERPINB7","TREM1"
"SERPINB7","VSIG1"
"SERPINB7","WISP1"
"SERPINB7","WNT2"
"SERPINB7","Y"
"SERPINB7","Z98750.1"
"SERPINB7","ZBP1"
"SERPINB7","snoMe28S-Am2634"
"SERPINB9","SGTB"
"SERPINB9","SH2D3C"
"SERPINB9","SH3BP5"
"SERPINB9","SIGLEC10"
"SERPINB9","SLAMF6"
"SERPINB9","SLA"
"SERPINB9","SLC41A1"
"SERPINB9","SLC6A6"
"SERPINB9","SLFN11"
"SERPINB9","SMAP2"
"SERPINB9","SNX20"
"SERPINB9","SRGN"
"SERPINB9","ST3GAL1"
"SERPINB9","ST3GAL5"
"SERPINB9","ST8SIA4"
"SERPINB9","STX11"
"SERPINB9","SYVN1"
"SERPINB9","TAGAP"
"SERPINB9","TFEC"
"SERPINB9","TGIF2"
"SERPINB9","TLR1"
"SERPINB9","TNFAIP8"
"SERPINB9","TNFRSF9"
"SERPINB9","TRAF1"
"SERPINB9","TRAF5"
"SERPINB9","TRIB2"
"SERPINB9","TRIM22"
"SERPINB9","TTC9"
"SERPINB9","TTYH3"
"SERPINB9","VAV1"
"SERPINB9","WIPF1"
"SETBP1","SOGA1"
"SETBP1","ZKSCAN8"
"SETD1B","SKI"
"SETD1B","TRRAP"
"SETD1B","WNK1"
"SETD1B","ZNF142"
"SETD2","SH3PXD2A"
"SETD2","SMCR8"
"SETD2","SP1"
"SETD2","TAOK1"
"SETD2","TET2"
"SETD2","TET3"
"SETD2","THUMPD1"
"SETD2","TRPM7"
"SETD2","TTC37"
"SETD2","TUG1"
"SETD2","UBE2H"
"SETD2","UBR2"
"SETD2","UBXN7"
"SETD2","USP42"
"SETD2","VCPIP1"
"SETD2","VPS36"
"SETD2","WAC"
"SETD2","WDR37"
"SETD2","WDR47"
"SETD2","YTHDC1"
"SETD2","ZBTB1"
"SETD2","ZNF106"
"SETD2","ZNF24"
"SETD2","ZNF609"
"SETD2","ZSCAN12"
"SETD2","ZSCAN29"
"SETD3","SH3RF1"
"SETD3","SLC25A24"
"SETD3","SLC30A9"
"SETD3","SMARCE1"
"SETD3","SMIM15"
"SETD3","SNX6"
"SETD3","ST13"
"SETD3","TFAM"
"SETD3","TIPRL"
"SETD3","TM9SF3"
"SETD3","TMX1"
"SETD3","TOM1L1"
"SETD3","TOMM70A"
"SETD3","TRUB1"
"SETD3","VKORC1L1"
"SETD3","VPS26A"
"SETD3","VTA1"
"SETD3","YES1"
"SETD3","YWHAB"
"SETD3","ZNRF2"
"SETD4","ZBED5"
"SETD4","ZRANB2"
"SETD5","SF1"
"SETD5","SGK494"
"SETD5","SIN3B"
"SETD5","SLC12A6"
"SETD5","SLC23A2"
"SETD5","SLC7A6"
"SETD5","SLX4"
"SETD5","SMARCC2"
"SETD5","SMG1"
"SETD5","SNTB2"
"SETD5","SREK1"
"SETD5","SRSF11"
"SETD5","SS18"
"SETD5","STAT5B"
"SETD5","STX16"
"SETD5","TAF2"
"SETD5","TET2"
"SETD5","TIA1"
"SETD5","TMX3"
"SETD5","TNFRSF10B"
"SETD5","TNRC6A"
"SETD5","TRIM38"
"SETD5","TRIO"
"SETD5","TRMT13"
"SETD5","TRRAP"
"SETD5","TSSK4"
"SETD5","TTC3"
"SETD5","TUBE1"
"SETD5","U2SURP"
"SETD5","UBA6"
"SETD5","UBE2G2"
"SETD5","UBN2"
"SETD5","UGDH-AS1"
"SETD5","UHRF1BP1"
"SETD5","UHRF2"
"SETD5","USP24"
"SETD5","USP49"
"SETD5","VPS13B"
"SETD5","WSB1"
"SETD5","YTHDC2"
"SETD5","ZBED5"
"SETD5","ZBTB11"
"SETD5","ZBTB37"
"SETD5","ZBTB40"
"SETD5","ZC3H11A"
"SETD5","ZDBF2"
"SETD5","ZDHHC17"
"SETD5","ZKSCAN8"
"SETD5","ZMYM6"
"SETD5","ZNF142"
"SETD5","ZNF189"
"SETD5","ZNF195"
"SETD5","ZNF318"
"SETD5","ZNF37A"
"SETD5","ZNF451"
"SETD5","ZNF550"
"SETD5","ZNF594"
"SETD5","ZNF70"
"SETD5","ZNF841"
"SETD5","ZNF8"
"SETD6","SRSF11"
"SETD6","TRMT13"
"SETD6","U2SURP"
"SETD6","ZNF354B"
"SETD6","ZRANB2"
"SETD7","SLC7A1"
"SETD7","UTP20"
"SETD8","UBXN4"
"SETDB1","VPS13C"
"SETDB1","ZBTB40"
"SETDB2","TTC37"
"SETX","SGTB"
"SETX","SLFN11"
"SETX","STAT5B"
"SETX","TMX3"
"SETX","TNFRSF10B"
"SETX","TRAF5"
"SETX","U2SURP"
"SETX","UHRF2"
"SETX","VPS13C"
"SET","TFAM"
"SET","TOMM70A"
"SET","UBQLN1"
"SET","YWHAG"
"SF1","SIN3B"
"SF1","SLC23A2"
"SF1","SLC4A7"
"SF1","SLC7A6"
"SF1","SMARCC2"
"SF1","SREK1"
"SF1","SRRM1"
"SF1","SRSF11"
"SF1","SRSF6"
"SF1","SS18"
"SF1","STAT5B"
"SF1","TMX3"
"SF1","TRMT13"
"SF1","TRRAP"
"SF1","U2SURP"
"SF1","UBE2G2"
"SF1","WNK1"
"SF1","ZBTB11"
"SF1","ZBTB40"
"SF1","ZC3H11A"
"SF1","ZDBF2"
"SF1","ZNF142"
"SF1","ZNF189"
"SF1","ZNF275"
"SF1","ZNF37A"
"SF1","ZNF550"
"SF1","ZNF841"
"SF3B1","SH3BP5-AS1"
"SF3B1","SHANK3"
"SF3B1","SIN3B"
"SF3B1","SLC25A14"
"SF3B1","SP140L"
"SF3B1","SREK1"
"SF3B1","SRSF11"
"SF3B1","SRSF6"
"SF3B1","STAG3L5P-PVRIG2P-PILRB"
"SF3B1","STAG3L5P"
"SF3B1","STAT2"
"SF3B1","STAT6"
"SF3B1","STK36"
"SF3B1","STX16"
"SF3B1","SUPT20H"
"SF3B1","SUPT7L"
"SF3B1","SZT2"
"SF3B1","TAF1C"
"SF3B1","TBRG1"
"SF3B1","TCERG1"
"SF3B1","TFE3"
"SF3B1","THUMPD3-AS1"
"SF3B1","TIA1"
"SF3B1","TIAL1"
"SF3B1","TIGD1"
"SF3B1","TJAP1"
"SF3B1","TMEM147-AS1"
"SF3B1","TNK2"
"SF3B1","TPR"
"SF3B1","TRIM52"
"SF3B1","TRMT13"
"SF3B1","U2SURP"
"SF3B1","UBR5"
"SF3B1","UHRF2"
"SF3B1","USP15"
"SF3B1","VDAC1P8"
"SF3B1","VPS13C"
"SF3B1","WASH5P"
"SF3B1","WSB1"
"SF3B1","ZBED5"
"SF3B1","ZBTB40"
"SF3B1","ZCCHC11"
"SF3B1","ZDHHC8"
"SF3B1","ZFC3H1"
"SF3B1","ZMIZ2"
"SF3B1","ZNF182"
"SF3B1","ZNF195"
"SF3B1","ZNF300"
"SF3B1","ZNF333"
"SF3B1","ZNF335"
"SF3B1","ZNF354B"
"SF3B1","ZNF37BP"
"SF3B1","ZNF449"
"SF3B1","ZNF621"
"SF3B1","ZNF75D"
"SF3B1","ZNF76"
"SF3B1","ZNF789"
"SF3B1","ZNF841"
"SF3B1","ZRANB2"
"SF3B5","SNRPD2"
"SF3B5","TALDO1"
"SF3B5","TIMM13"
"SF3B5","TMEM160"
"SF3B5","TMEM208"
"SF3B5","TMSB10"
"SF3B5","UBA52"
"SF3B5","UQCC3"
"SFI1","SGSM2"
"SFI1","TTLL3"
"SFI1","TUBGCP6"
"SFMBT2","SGTB"
"SFMBT2","SIN3B"
"SFMBT2","SLC23A2"
"SFMBT2","SLC41A1"
"SFMBT2","SLC6A6"
"SFMBT2","SLFN11"
"SFMBT2","SNED1"
"SFMBT2","ST8SIA4"
"SFMBT2","STAT2"
"SFMBT2","STAT5B"
"SFMBT2","TCF4"
"SFMBT2","TMEM45A"
"SFMBT2","TRAM2"
"SFMBT2","TRERF1"
"SFMBT2","TRIM22"
"SFMBT2","VPS13C"
"SFMBT2","ZBTB40"
"SFMBT2","ZDBF2"
"SFMBT2","ZEB1"
"SFMBT2","ZNF154"
"SFMBT2","ZNF275"
"SFMBT2","ZNF512B"
"SFMBT2","ZNF532"
"SFPQ","TCERG1"
"SFRP2","SLC11A1"
"SFRP2","SLC6A14"
"SFRP2","SLCO1B3"
"SFRP2","SNORA14"
"SFRP2","SPRR1A"
"SFRP2","SPRR1B"
"SFRP2","SPRR2A"
"SFRP2","SPRR2D"
"SFRP2","SPRR3"
"SFRP2","TCN1"
"SFRP2","TNIP3"
"SFT2D2","YTHDF3"
"SFT2D2","ZYG11B"
"SFXN3","STAT2"
"SFXN3","TUBG2"
"SFXN3","VASH1"
"SFXN3","ZMIZ2"
"SGF29","STUB1"
"SGF29","TECR"
"SGF29","UBL7"
"SGIP1","SLC7A11"
"SGIP1","SLC7A5"
"SGIP1","ST3GAL1"
"SGIP1","VSIG1"
"SGK223","SLC26A2"
"SGK3","YTHDC1"
"SGK3","ZSWIM6"
"SGK494","SH3GL1P1"
"SGK494","SIN3B"
"SGK494","SMG1"
"SGK494","SNED1"
"SGK494","SPDYE16"
"SGK494","SRSF11"
"SGK494","STAG3L2"
"SGK494","STX16"
"SGK494","TIA1"
"SGK494","TIAF1"
"SGK494","TMEM63A"
"SGK494","TMX3"
"SGK494","TRIM52"
"SGK494","TRIM66"
"SGK494","TRMT10B"
"SGK494","TRMT13"
"SGK494","TSSK4"
"SGK494","UGDH-AS1"
"SGK494","UHRF2"
"SGK494","VDAC1P8"
"SGK494","WASH5P"
"SGK494","WSB1"
"SGK494","ZBED5"
"SGK494","ZBTB37"
"SGK494","ZBTB40"
"SGK494","ZDHHC17"
"SGK494","ZNF10"
"SGK494","ZNF195"
"SGK494","ZNF224"
"SGK494","ZNF333"
"SGK494","ZNF785"
"SGK494","ZNF789"
"SGK494","ZNRD1-AS1"
"SGPL1","SIN3A"
"SGPL1","SMCR8"
"SGPL1","UBE3B"
"SGPL1","UBN1"
"SGPP2","SLC39A14"
"SGPP2","SLC44A1"
"SGPP2","SOWAHB"
"SGPP2","SULT1B1"
"SGPP2","TMEM127"
"SGPP2","VAPA"
"SGPP2","WASL"
"SGSM2","SNRNP70"
"SGSM2","SRRM2"
"SGSM2","STK11IP"
"SGSM2","TAZ"
"SGSM2","TSC2"
"SGSM2","TTLL3"
"SGSM2","TUBGCP6"
"SGSM2","UBA7"
"SGSM2","UCKL1"
"SGSM3","SKIV2L"
"SGSM3","SRRT"
"SGSM3","TCIRG1"
"SGTB","SLC15A4"
"SGTB","SLFN11"
"SGTB","SPATS2"
"SGTB","ST8SIA4"
"SGTB","STAT5B"
"SGTB","TCF4"
"SGTB","TLR1"
"SGTB","TRERF1"
"SGTB","TRIM22"
"SGTB","VPS13C"
"SGTB","WIPF1"
"SGTB","ZBTB40"
"SGTB","ZDBF2"
"SGTB","ZEB1"
"SGTB","ZNF512B"
"SGTB","ZNF532"
"SH2D1A","SLAMF6"
"SH2D1A","TIGIT"
"SH2D3C","SIGLEC10"
"SH2D3C","SLAMF6"
"SH2D3C","SLC41A1"
"SH2D3C","SNN"
"SH2D3C","SNX20"
"SH2D3C","ST8SIA4"
"SH2D3C","TGIF2"
"SH2D3C","TNFAIP8"
"SH2D3C","TRAF1"
"SH2D3C","TRIB2"
"SH2D3C","VAV1"
"SH2D3C","WIPF1"
"SH3BGRL2","SLC22A23"
"SH3BGRL2","SLC26A2"
"SH3BGRL2","SLC39A14"
"SH3BGRL2","SLC44A1"
"SH3BGRL2","SLC9A2"
"SH3BGRL2","SMIM14"
"SH3BGRL2","SNX4"
"SH3BGRL2","SNX7"
"SH3BGRL2","SOWAHA"
"SH3BGRL2","SOWAHB"
"SH3BGRL2","SPATA2"
"SH3BGRL2","SSTR1"
"SH3BGRL2","SUCLG2"
"SH3BGRL2","SULT1B1"
"SH3BGRL2","TGFA"
"SH3BGRL2","TMBIM6"
"SH3BGRL2","TMEM236"
"SH3BGRL2","TMEM246"
"SH3BGRL2","TMEM30B"
"SH3BGRL2","TMEM45B"
"SH3BGRL2","TMEM56"
"SH3BGRL2","TSHZ1"
"SH3BGRL2","TSPAN7"
"SH3BGRL2","UBL3"
"SH3BGRL2","UGT2A3"
"SH3BGRL2","USP30"
"SH3BGRL2","VAPA"
"SH3BGRL2","VAV3"
"SH3BGRL2","VSIG10"
"SH3BGRL2","WASL"
"SH3BGRL2","XK"
"SH3BP2","SLC25A37"
"SH3BP2","SP140L"
"SH3BP2","STAT2"
"SH3BP2","TJAP1"
"SH3BP2","ZMIZ2"
"SH3BP2","ZNF335"
"SH3BP5-AS1","SIN3B"
"SH3BP5-AS1","SLC25A37"
"SH3BP5-AS1","SLC25A45"
"SH3BP5-AS1","SNED1"
"SH3BP5-AS1","STAT2"
"SH3BP5-AS1","STX16"
"SH3BP5-AS1","TIA1"
"SH3BP5-AS1","TIAF1"
"SH3BP5-AS1","TNFRSF10B"
"SH3BP5-AS1","TRAF5"
"SH3BP5-AS1","TSPYL2"
"SH3BP5-AS1","UHRF2"
"SH3BP5-AS1","ZBTB40"
"SH3BP5-AS1","ZFC3H1"
"SH3BP5-AS1","ZMAT1"
"SH3BP5-AS1","ZMIZ2"
"SH3BP5-AS1","ZNF333"
"SH3BP5-AS1","ZNF335"
"SH3BP5-AS1","ZNF337"
"SH3BP5-AS1","ZNF354B"
"SH3BP5-AS1","ZNF37BP"
"SH3BP5-AS1","ZNF783"
"SH3BP5","SLAMF6"
"SH3BP5","SLC41A1"
"SH3BP5","SLFN5"
"SH3BP5","SMAP2"
"SH3BP5","SNN"
"SH3BP5","ST8SIA4"
"SH3BP5","TNFAIP8"
"SH3BP5","WIPF1"
"SH3BP5","ZHX2"
"SH3D19","SLC39A14"
"SH3D19","SOWAHB"
"SH3GL1P1","TRIM66"
"SH3PXD2A","TET2"
"SH3PXD2A","TUG1"
"SH3PXD2A","ZNF106"
"SH3RF1","SLC9A2"
"SH3RF1","TMEM30B"
"SH3RF1","TMEM87B"
"SH3RF1","TOM1L1"
"SH3RF1","VPS4B"
"SH3RF1","ZFP91"
"SH3RF1","ZNF664"
"SH3RF1","ZNRF2"
"SH3RF3","TMTC1"
"SH3TC1","SLC25A45"
"SH3TC1","TRAF1"
"SHANK3","SIN3B"
"SHANK3","SLC25A37"
"SHANK3","STARD8"
"SHANK3","STARD9"
"SHANK3","STAT2"
"SHANK3","STX16"
"SHANK3","TBC1D3B"
"SHANK3","TIA1"
"SHANK3","TIAF1"
"SHANK3","TJAP1"
"SHANK3","TMEM45A"
"SHANK3","TRERF1"
"SHANK3","TRIM52"
"SHANK3","UHRF2"
"SHANK3","VPS13C"
"SHANK3","ZBTB40"
"SHANK3","ZDHHC17"
"SHANK3","ZDHHC8"
"SHANK3","ZFC3H1"
"SHANK3","ZMIZ2"
"SHANK3","ZNF333"
"SHANK3","ZNF354B"
"SHANK3","ZNF37BP"
"SHANK3","ZNF449"
"SHKBP1","VAC14"
"SHKBP1","ZBTB17"
"SHOC2","TWF1"
"SHOC2","YWHAZ"
"SHTN1","UBP1"
"SIAE","TMCO1"
"SIGIRR","WDR13"
"SIGLEC10","SLAMF1"
"SIGLEC10","SLAMF6"
"SIGLEC10","SLC41A1"
"SIGLEC10","SLC6A6"
"SIGLEC10","SNX20"
"SIGLEC10","SP140"
"SIGLEC10","ST3GAL1"
"SIGLEC10","TFEC"
"SIGLEC10","TMC8"
"SIGLEC10","TRAF1"
"SIGLEC10","TRAF5"
"SIGLEC10","TRIB2"
"SIGLEC10","TRIM22"
"SIGLEC10","VAV1"
"SIGLEC10","WAS"
"SIGLEC10","WIPF1"
"SIGLEC10","ZAP70"
"SIK2","SIN3A"
"SIK2","SLC12A2"
"SIK2","SMCR8"
"SIK2","TAB3"
"SIK2","TET3"
"SIK2","VEZF1"
"SIK2","ZKSCAN1"
"SIN3A","SMCR8"
"SIN3A","SP3"
"SIN3A","SUV420H1"
"SIN3A","TBC1D14"
"SIN3A","TET3"
"SIN3A","TGFBRAP1"
"SIN3A","THUMPD1"
"SIN3A","UBE3B"
"SIN3A","UBP1"
"SIN3A","VCPIP1"
"SIN3A","VEZF1"
"SIN3A","WAC"
"SIN3A","WDR82"
"SIN3A","ZBED4"
"SIN3A","ZNF146"
"SIN3A","ZNF24"
"SIN3A","ZNF322"
"SIN3A","ZNF623"
"SIN3A","ZNF639"
"SIN3A","ZXDB"
"SIN3A","ZZZ3"
"SIN3B","SLC12A6"
"SIN3B","SLC23A2"
"SIN3B","SLC7A6"
"SIN3B","SLX4"
"SIN3B","SMG1"
"SIN3B","SNED1"
"SIN3B","SP140L"
"SIN3B","SPDYE16"
"SIN3B","SREK1"
"SIN3B","SRSF11"
"SIN3B","SRSF6"
"SIN3B","SS18"
"SIN3B","STAG3L2"
"SIN3B","STAG3L5P"
"SIN3B","STARD8"
"SIN3B","STAT2"
"SIN3B","STAT5B"
"SIN3B","STAT6"
"SIN3B","STX16"
"SIN3B","SZT2"
"SIN3B","TAF1C"
"SIN3B","TBC1D2B"
"SIN3B","TBRG1"
"SIN3B","TIA1"
"SIN3B","TIAF1"
"SIN3B","TJAP1"
"SIN3B","TMEM63A"
"SIN3B","TMX3"
"SIN3B","TNFRSF10B"
"SIN3B","TNRC6A"
"SIN3B","TRAF5"
"SIN3B","TRERF1"
"SIN3B","TRIM22"
"SIN3B","TRIM38"
"SIN3B","TRIM52"
"SIN3B","TRIO"
"SIN3B","TRMT10B"
"SIN3B","TRMT13"
"SIN3B","TUBE1"
"SIN3B","U2SURP"
"SIN3B","UGDH-AS1"
"SIN3B","UHRF2"
"SIN3B","UVSSA"
"SIN3B","VDAC1P8"
"SIN3B","VPS13B"
"SIN3B","VPS13C"
"SIN3B","VPS39"
"SIN3B","WASH5P"
"SIN3B","WDR27"
"SIN3B","WHAMMP3"
"SIN3B","WSB1"
"SIN3B","XAF1"
"SIN3B","XXbac-BPGBPG55C20.2"
"SIN3B","ZBED5"
"SIN3B","ZBTB25"
"SIN3B","ZBTB37"
"SIN3B","ZBTB40"
"SIN3B","ZDBF2"
"SIN3B","ZDHHC17"
"SIN3B","ZDHHC8"
"SIN3B","ZFC3H1"
"SIN3B","ZMAT1"
"SIN3B","ZMIZ2"
"SIN3B","ZMYM6"
"SIN3B","ZNF117"
"SIN3B","ZNF160"
"SIN3B","ZNF195"
